scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
8,1276.526,492.388,0.6460000276565552,1146.367,484.305,0.6890000104904175,1060.456,451.755,0.8169999718666077,972.127,435.461,0.6309999823570251,868.056,483.985,0.3790000081062317,,,,,,,,,,,,,,,
9,1276.526,492.509,0.7200000286102295,1146.399,484.4,0.6880000233650208,1060.456,451.764,0.8149999976158142,972.298,435.439,0.5889999866485596,868.056,483.986,0.3779999911785126,,,,,,,,,,,,,,,
10,1282.708,499.262,0.6349999904632568,1146.41,484.415,0.6909999847412109,1060.456,451.774,0.8149999976158142,972.298,435.461,0.5870000123977661,868.056,483.987,0.3790000081062317,,,,,,,,,,,,,,,
11,1283.844,508.143,0.32100000977516174,1146.41,484.44,0.6700000166893005,1060.456,451.775,0.8149999976158142,972.298,435.461,0.5860000252723694,868.056,483.987,0.3790000081062317,,,,,,,,,,,,,,,
12,,,1.0,,,1.0,1060.773,452.063,0.800000011920929,972.149,435.481,0.6159999966621399,868.054,483.987,0.38100001215934753,,,,,,,,,,,,,,,
13,,,1.0,,,1.0,1068.879,460.235,0.8510000109672546,972.149,436.038,0.5960000157356262,868.049,483.988,0.38499999046325684,1307.788,532.628,0.7570000290870667,1156.387,491.287,0.6940000057220459,1147.832,436.022,0.2329999953508377,,,1.0,,,1.0
14,,,1.0,,,1.0,1083.621,466.84,0.8100000023841858,972.149,444.093,0.5770000219345093,868.049,484.003,0.3880000114440918,1316.075,540.066,0.7549999952316284,1162.825,498.948,0.6499999761581421,1147.832,436.161,0.2759999930858612,,,1.0,,,1.0
15,,,1.0,,,1.0,1083.827,468.314,0.8190000057220459,972.94,450.713,0.597000002861023,868.049,484.034,0.3869999945163727,1316.075,540.066,0.7639999985694885,1170.035,500.042,0.652999997138977,1147.832,444.571,0.11599999666213989,,,1.0,,,1.0
16,,,,,,,,,,,,,,,,1323.731,540.066,0.7889999747276306,1179.12,500.351,0.6370000243186951,1107.691,467.804,0.7620000243186951,988.146,451.355,0.5820000171661377,940.229,532.412,0.5429999828338623
17,,,,,,,,,,,,,,,,1323.731,539.881,0.4580000042915344,1195.791,507.397,0.6029999852180481,1107.691,475.788,0.7480000257492065,988.37,451.355,0.5709999799728394,940.483,532.412,0.5370000004768372
18,,,,,,,,,,,,,,,,1331.564,533.972,0.7049999833106995,1204.22,507.399,0.5630000233650208,1107.691,475.914,0.7879999876022339,988.395,451.507,0.6159999966621399,947.768,539.526,0.48100000619888306
19,,,,,,,,,,,,,,,,1339.864,533.564,0.5019999742507935,1210.461,515.652,0.6779999732971191,1116.371,475.914,0.7599999904632568,988.629,451.676,0.6159999966621399,947.86,539.55,0.5249999761581421
20,,,,,,,,,,,,,,,,1355.618,525.057,0.7329999804496765,1220.255,516.172,0.6890000104904175,1123.112,482.823,0.7749999761581421,1028.209,452.333,0.5950000286102295,,,1.0
21,,,,,,,,,,,,,,,,1355.618,523.915,0.734000027179718,1226.507,516.177,0.7210000157356262,1123.746,493.555,0.8550000190734863,1035.391,460.677,0.6700000166893005,930.988,500.551,0.41999998688697815
22,,,,,,,,,,,,,,,,1355.619,523.915,0.7450000047683716,1226.578,516.459,0.7329999804496765,1131.859,498.615,0.8700000047683716,1043.834,476.275,0.5730000138282776,,,1.0
23,,,,,,,,,,,,,,,,1355.618,523.929,0.7170000076293945,1226.581,516.587,0.7490000128746033,1138.799,498.663,0.8140000104904175,1051.399,484.188,0.5699999928474426,,,1.0
24,,,,,,,,,,,,,,,,1355.618,523.915,0.7289999723434448,1227.991,523.163,0.746999979019165,1138.951,508.726,0.8009999990463257,1059.583,484.419,0.5669999718666077,,,1.0
25,,,,,,,,,,,,,,,,1355.683,523.929,0.5,1234.978,531.289,0.7210000157356262,1139.523,509.305,0.8529999852180481,1059.613,492.544,0.5929999947547913,,,1.0
26,,,,,,,,,,,,,,,,1372.172,523.929,0.7319999933242798,1235.435,531.859,0.703000009059906,1139.523,509.545,0.8190000057220459,1059.695,492.779,0.6299999952316284,899.427,516.903,0.32899999618530273
27,,,,,,,,,,,,,,,,1372.172,524.679,0.6660000085830688,1243.668,532.288,0.6389999985694885,1140.155,514.612,0.7860000133514404,1060.057,499.864,0.6010000109672546,899.542,516.942,0.32600000500679016
28,,,,,,,,,,,,,,,,1379.614,523.506,0.6470000147819519,1251.705,533.12,0.6660000085830688,1147.527,516.026,0.8629999756813049,1060.062,499.968,0.6150000095367432,,,1.0
29,,,,,,,,,,,,,,,,1379.772,516.887,0.4569999873638153,1252.199,533.219,0.6830000281333923,1147.596,516.026,0.8600000143051147,1060.084,500.057,0.6150000095367432,,,1.0
30,,,,,,,,,,,,,,,,1387.931,516.817,0.5860000252723694,1252.267,533.247,0.703000009059906,1147.637,516.044,0.8700000047683716,1060.173,500.057,0.6240000128746033,,,1.0
31,,,,,,,,,,,,,,,,1395.281,516.423,0.671999990940094,1252.267,539.18,0.6899999976158142,1155.603,516.044,0.824999988079071,1068.044,499.968,0.6190000176429749,,,1.0
32,,,,,,,,,,,,,,,,1395.281,516.423,0.6380000114440918,1252.483,539.455,0.6840000152587891,1156.191,516.044,0.828000009059906,1068.245,499.968,0.5759999752044678,,,1.0
33,,,,,,,,,,,,,,,,1395.281,516.268,0.6069999933242798,1259.262,547.899,0.6269999742507935,1156.754,516.044,0.7960000038146973,1075.651,499.877,0.5950000286102295,,,1.0
34,,,,,,,,,,,,,,,,1395.34,516.423,0.5720000267028809,1259.451,548.211,0.6370000243186951,1171.59,516.147,0.7919999957084656,1075.651,499.738,0.5849999785423279,923.903,492.004,0.3140000104904175
35,,,,,,,,,,,,,,,,1395.837,524.261,0.5659999847412109,1268.118,554.987,0.6340000033378601,1172.123,516.726,0.8230000138282776,1083.426,492.265,0.6110000014305115,940.046,492.004,0.3149999976158142
36,,,,,,,,,,,,,,,,,,1.0,,,1.0,1179.2,516.147,0.1379999965429306,1083.893,484.213,0.5659999847412109,940.052,492.004,0.3540000021457672
37,,,,,,,,,,,,,,,,1363.243,515.951,0.5529999732971191,1267.268,548.798,0.6589999794960022,1179.2,516.147,0.8539999723434448,1083.893,483.781,0.49900001287460327,940.088,491.888,0.36500000953674316
38,,,,,,,,,,,,,,,,1388.495,516.116,0.6269999742507935,1267.289,548.813,0.675000011920929,1179.2,516.076,0.8700000047683716,1083.93,483.773,0.5400000214576721,947.662,491.347,0.3790000081062317
39,,,,,,,,,,,,,,,,1388.495,518.111,0.640999972820282,1267.408,548.908,0.6830000281333923,1179.143,516.036,0.8700000047683716,1084.009,483.563,0.5609999895095825,947.662,491.347,0.3019999861717224
40,,,,,,,,,,,,,,,,1388.495,518.231,0.656000018119812,1267.857,548.9,0.6349999904632568,1172.368,515.228,0.7540000081062317,1091.65,483.46,0.5509999990463257,947.746,491.32,0.4300000071525574
41,,,,,,,,,,,,,,,,1340.169,524.34,0.44699999690055847,1267.857,548.9,0.6460000276565552,1172.279,515.228,0.7670000195503235,1091.713,483.452,0.550000011920929,948.177,484.835,0.36500000953674316
42,,,,,,,,,,,,,,,,1340.169,524.343,0.45100000500679016,1267.857,548.9,0.6449999809265137,1172.279,515.228,0.7649999856948853,1091.716,483.502,0.5370000004768372,948.177,484.835,0.36399999260902405
43,,,,,,,,,,,,,,,,1340.169,524.348,0.4519999921321869,1267.849,548.899,0.6449999809265137,1172.265,515.228,0.7670000195503235,1091.713,483.452,0.5299999713897705,948.202,484.834,0.36500000953674316
44,,,,,,,,,,,,,,,,1340.169,524.348,0.4449999928474426,1267.849,548.893,0.6449999809265137,1172.246,515.228,0.7490000128746033,1091.713,483.441,0.5389999747276306,948.229,484.817,0.36500000953674316
45,,,,,,,,,,,,,,,,1340.171,524.348,0.4440000057220459,1267.849,548.886,0.6430000066757202,1172.24,515.217,0.753000020980835,1091.716,483.441,0.5130000114440918,948.235,484.816,0.36800000071525574
46,,,,,,,,,,,,,,,,1340.171,524.348,0.4350000023841858,1267.849,548.886,0.6420000195503235,1172.224,515.217,0.7559999823570251,1091.716,483.283,0.5139999985694885,948.235,484.816,0.367000013589859
47,,,,,,,,,,,,,,,,1340.172,524.343,0.4699999988079071,1267.848,548.87,0.6439999938011169,1172.224,515.217,0.7559999823570251,1091.698,483.283,0.5139999985694885,948.235,484.816,0.367000013589859
48,,,,,,,,,,,,,,,,1340.18,524.333,0.4480000138282776,1267.804,548.865,0.6449999809265137,1172.207,515.29,0.7599999904632568,1075.722,476.325,0.5509999990463257,948.235,484.816,0.36800000071525574
49,,,,,,,,,,,,,,,,1340.21,524.325,0.47099998593330383,1267.8,548.861,0.6420000195503235,1172.206,515.29,0.7599999904632568,1075.722,476.325,0.5519999861717224,948.235,484.816,0.36800000071525574
50,,,,,,,,,,,,,,,,1340.21,524.311,0.4819999933242798,1267.8,548.861,0.6439999938011169,1172.195,515.29,0.7609999775886536,1075.722,476.325,0.5519999861717224,948.235,484.816,0.36800000071525574
51,,,,,,,,,,,,,,,,1340.251,524.298,0.5099999904632568,1267.8,548.813,0.6449999809265137,1172.206,515.29,0.7609999775886536,1075.722,476.325,0.5519999861717224,948.235,484.816,0.36800000071525574
52,,,,,,,,,,,,,,,,1340.303,524.298,0.628000020980835,1267.846,548.79,0.6499999761581421,1172.207,515.275,0.7609999775886536,1075.693,476.34,0.5490000247955322,948.271,484.841,0.367000013589859
53,,,,,,,,,,,,,,,,1340.303,524.298,0.5080000162124634,1267.863,548.766,0.6420000195503235,1172.206,515.249,0.7639999985694885,1075.687,476.363,0.5490000247955322,948.326,484.885,0.36899998784065247
54,,,,,,,,,,,,,,,,1340.303,524.3,0.5070000290870667,1267.871,548.759,0.6330000162124634,1172.193,515.249,0.7630000114440918,1075.687,476.363,0.5490000247955322,948.326,484.885,0.36899998784065247
55,,,,,,,,,,,,,,,,1340.26,524.314,0.5199999809265137,1267.871,548.759,0.6320000290870667,1172.168,515.235,0.7680000066757202,1075.673,476.363,0.5559999942779541,948.335,484.899,0.36800000071525574
56,,,,,,,,,,,,,,,,1340.26,524.316,0.5199999809265137,1267.871,548.755,0.6320000290870667,1172.168,515.235,0.7680000066757202,1075.673,476.363,0.5559999942779541,948.335,484.899,0.36800000071525574
57,,,,,,,,,,,,,,,,1340.232,524.316,0.5370000004768372,1267.952,548.647,0.6489999890327454,1172.168,515.235,0.7670000195503235,1075.673,476.363,0.5559999942779541,948.335,484.899,0.36800000071525574
58,,,,,,,,,,,,,,,,1340.26,524.314,0.5460000038146973,1267.961,548.647,0.6489999890327454,1172.168,515.226,0.7689999938011169,1075.673,476.363,0.5590000152587891,948.335,484.899,0.36800000071525574
59,,,,,,,,,,,,,,,,1340.263,524.247,0.5139999985694885,1268.033,548.647,0.6489999890327454,1172.168,515.216,0.7680000066757202,1075.673,476.363,0.5519999861717224,948.335,484.899,0.367000013589859
60,,,,,,,,,,,,,,,,1363.726,517.196,0.5040000081062317,1268.043,548.905,0.6890000104904175,1172.101,515.093,0.7680000066757202,1068.035,476.454,0.5230000019073486,,,1.0
61,,,,,,,,,,,,,,,,1363.726,515.57,0.5210000276565552,1268.044,548.905,0.6850000023841858,1172.101,515.066,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
62,,,,,,,,,,,,,,,,1363.726,515.569,0.5270000100135803,1268.047,548.907,0.6859999895095825,1172.101,515.066,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
63,,,,,,,,,,,,,,,,1363.722,515.569,0.5339999794960022,1268.047,548.907,0.6859999895095825,1172.101,515.066,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
64,,,,,,,,,,,,,,,,1363.68,515.57,0.5320000052452087,1268.047,548.908,0.6869999766349792,1172.101,515.066,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
65,,,,,,,,,,,,,,,,1363.667,515.583,0.5379999876022339,1268.048,548.913,0.6880000233650208,1172.101,515.065,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
66,,,,,,,,,,,,,,,,1363.623,515.59,0.5429999828338623,1268.05,548.917,0.6880000233650208,1172.1,515.065,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
67,,,,,,,,,,,,,,,,1363.623,515.59,0.5519999861717224,1268.05,548.924,0.6890000104904175,1172.1,515.065,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
68,,,,,,,,,,,,,,,,1363.623,515.6,0.5559999942779541,1268.048,548.924,0.6880000233650208,1172.1,515.065,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
69,,,,,,,,,,,,,,,,1363.806,515.6,0.5490000247955322,1268.044,548.927,0.6880000233650208,1172.1,515.067,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
70,,,,,,,,,,,,,,,,1363.816,515.607,0.5389999747276306,1268.044,548.927,0.6880000233650208,1172.1,515.067,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
71,,,,,,,,,,,,,,,,1363.906,515.868,0.5440000295639038,1268.042,548.924,0.6899999976158142,1172.1,515.069,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
72,,,,,,,,,,,,,,,,1363.906,515.966,0.5370000004768372,1267.974,548.924,0.6919999718666077,1172.1,515.07,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
73,,,,,,,,,,,,,,,,1363.906,516.069,0.5460000038146973,1267.946,548.904,0.6930000185966492,1172.102,515.073,0.7649999856948853,1068.035,476.468,0.5239999890327454,,,1.0
74,,,,,,,,,,,,,,,,1363.822,516.024,0.5389999747276306,1267.94,548.894,0.6909999847412109,1172.116,515.081,0.7649999856948853,1068.035,476.47,0.5239999890327454,,,1.0
75,,,,,,,,,,,,,,,,1363.816,516.011,0.5540000200271606,1267.926,548.902,0.6980000138282776,1172.119,515.085,0.7649999856948853,1068.035,476.47,0.5239999890327454,,,1.0
76,,,,,,,,,,,,,,,,1363.805,516.011,0.550000011920929,1267.918,548.904,0.6970000267028809,1172.12,515.085,0.7649999856948853,1068.035,476.47,0.5239999890327454,,,1.0
77,,,,,,,,,,,,,,,,1363.805,516.011,0.5540000200271606,1267.914,548.904,0.6959999799728394,1172.122,515.085,0.7649999856948853,1068.035,476.47,0.5239999890327454,,,1.0
78,,,,,,,,,,,,,,,,1363.805,516.011,0.5569999814033508,1267.907,548.902,0.6970000267028809,1172.122,515.085,0.7649999856948853,1068.034,476.47,0.5199999809265137,,,1.0
79,,,,,,,,,,,,,,,,1363.805,516.011,0.5649999976158142,1267.896,548.902,0.6990000009536743,1172.122,515.087,0.7649999856948853,1068.034,476.47,0.5199999809265137,,,1.0
80,,,,,,,,,,,,,,,,1372.265,517.607,0.6039999723434448,1267.866,548.405,0.7149999737739563,1172.009,515.121,0.746999979019165,1068.034,476.441,0.5230000019073486,948.012,484.52,0.375
81,,,,,,,,,,,,,,,,1372.266,517.607,0.5960000157356262,1267.866,548.384,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
82,,,,,,,,,,,,,,,,1372.266,517.607,0.5960000157356262,1267.866,548.384,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
83,,,,,,,,,,,,,,,,1372.266,517.607,0.5960000157356262,1267.866,548.384,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
84,,,,,,,,,,,,,,,,1372.266,517.607,0.5960000157356262,1267.866,548.384,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
85,,,,,,,,,,,,,,,,1372.266,517.607,0.5960000157356262,1267.866,548.384,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
86,,,,,,,,,,,,,,,,1372.266,517.607,0.5960000157356262,1267.866,548.384,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
87,,,,,,,,,,,,,,,,1372.273,517.613,0.597000002861023,1267.866,548.384,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
88,,,,,,,,,,,,,,,,1372.273,517.613,0.5989999771118164,1267.872,548.385,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
89,,,,,,,,,,,,,,,,1372.273,517.613,0.5989999771118164,1267.872,548.385,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
90,,,,,,,,,,,,,,,,1372.273,517.613,0.5989999771118164,1267.872,548.385,0.7129999995231628,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
91,,,,,,,,,,,,,,,,1372.291,517.581,0.5960000157356262,1267.879,548.385,0.7120000123977661,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
92,,,,,,,,,,,,,,,,1372.294,517.577,0.597000002861023,1267.879,548.385,0.7120000123977661,1172.009,515.121,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
93,,,,,,,,,,,,,,,,1379.558,517.577,0.6150000095367432,1267.879,548.379,0.7120000123977661,1172.009,515.12,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
94,,,,,,,,,,,,,,,,1379.558,517.577,0.5929999947547913,1267.879,548.378,0.7099999785423279,1172.008,515.119,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
95,,,,,,,,,,,,,,,,1379.621,524.465,0.7369999885559082,1267.865,548.384,0.6949999928474426,1172.006,515.116,0.7620000243186951,1068.051,476.441,0.5189999938011169,948.012,484.52,0.3790000081062317
96,,,,,,,,,,,,,,,,1379.558,524.871,0.5099999904632568,1267.855,548.359,0.6909999847412109,1172.006,515.115,0.7620000243186951,1068.048,476.441,0.5199999809265137,948.013,484.519,0.3790000081062317
97,,,,,,,,,,,,,,,,1340.07,531.254,0.6480000019073486,1267.823,548.359,0.6740000247955322,1172.001,515.108,0.7609999775886536,1068.048,476.441,0.5199999809265137,948.013,484.519,0.3790000081062317
98,,,,,,,,,,,,,,,,1331.943,531.602,0.5559999942779541,1267.823,548.359,0.6690000295639038,1172.001,515.108,0.7609999775886536,1068.048,476.441,0.5199999809265137,948.013,484.519,0.3790000081062317
99,,,,,,,,,,,,,,,,1331.943,531.732,0.5529999732971191,1267.823,548.359,0.6779999732971191,1172.001,515.108,0.7609999775886536,1068.048,476.441,0.5199999809265137,948.013,484.519,0.3790000081062317
100,,,,,,,,,,,,,,,,1331.943,531.752,0.5809999704360962,1267.873,548.342,0.6880000233650208,1172.076,515.246,0.7429999709129333,1067.993,476.425,0.515999972820282,948.113,491.589,0.414000004529953
101,,,,,,,,,,,,,,,,1331.943,534.364,0.6740000247955322,1267.873,548.279,0.6729999780654907,1172.099,515.258,0.734000027179718,1067.989,476.425,0.5180000066757202,948.113,491.59,0.4090000092983246
102,,,,,,,,,,,,,,,,1331.943,540.492,0.7020000219345093,1267.873,547.85,0.6740000247955322,1172.103,515.258,0.734000027179718,1067.989,476.425,0.5180000066757202,948.113,491.59,0.4090000092983246
103,,,,,,,,,,,,,,,,1371.317,548.59,0.625,1267.268,547.85,0.6589999794960022,1172.103,515.257,0.7369999885559082,1067.983,476.437,0.5260000228881836,948.113,491.591,0.4099999964237213
104,,,,,,,,,,,,,,,,1371.267,556.456,0.6309999823570251,1267.268,547.747,0.6499999761581421,1172.107,515.258,0.7360000014305115,1067.983,476.437,0.5460000038146973,948.113,491.591,0.4090000092983246
105,,,,,,,,,,,,,,,,1325.012,540.492,0.6959999799728394,1267.268,547.527,0.5770000219345093,1172.109,515.257,0.7419999837875366,1067.983,476.437,0.546999990940094,948.113,491.591,0.4099999964237213
106,,,,,,,,,,,,,,,,1323.719,540.492,0.7409999966621399,1267.684,539.451,0.6420000195503235,1172.114,515.255,0.7429999709129333,1075.65,476.343,0.6010000109672546,,,1.0
107,,,,,,,,,,,,,,,,1323.83,540.363,0.6650000214576721,1267.767,539.301,0.6460000276565552,1172.121,515.237,0.7369999885559082,1075.686,476.343,0.5899999737739563,,,1.0
108,,,,,,,,,,,,,,,,1323.83,540.344,0.6729999780654907,1267.767,539.301,0.6499999761581421,1172.124,515.237,0.7379999756813049,1075.686,476.332,0.5899999737739563,,,1.0
109,,,,,,,,,,,,,,,,1323.83,540.331,0.6650000214576721,1267.767,539.301,0.6470000147819519,1172.131,515.237,0.7390000224113464,1075.695,476.332,0.5899999737739563,,,1.0
110,,,,,,,,,,,,,,,,1323.873,540.331,0.6679999828338623,1267.729,539.304,0.6389999985694885,1172.154,515.228,0.7360000014305115,1075.727,476.295,0.5870000123977661,,,1.0
111,,,,,,,,,,,,,,,,1323.894,540.318,0.6650000214576721,1267.719,539.315,0.6370000243186951,1172.154,515.228,0.7360000014305115,1075.731,476.271,0.5820000171661377,,,1.0
112,,,,,,,,,,,,,,,,1323.894,540.307,0.652999997138977,1267.719,539.315,0.6600000262260437,1172.159,515.224,0.7450000047683716,1075.785,476.26,0.5929999947547913,,,1.0
113,,,,,,,,,,,,,,,,1323.93,540.307,0.6639999747276306,1267.719,539.315,0.6589999794960022,1172.163,515.223,0.7459999918937683,1075.794,476.238,0.5910000205039978,,,1.0
114,,,,,,,,,,,,,,,,1323.93,540.307,0.652999997138977,1267.79,539.304,0.6790000200271606,1172.181,515.204,0.7509999871253967,1075.808,476.238,0.5879999995231628,,,1.0
115,,,,,,,,,,,,,,,,1323.827,540.307,0.6790000200271606,1267.79,539.315,0.6639999747276306,1172.184,515.223,0.7419999837875366,1075.825,476.236,0.5860000252723694,,,1.0
116,,,,,,,,,,,,,,,,1323.529,540.37,0.5820000171661377,1267.79,539.273,0.6660000085830688,1172.185,515.224,0.7429999709129333,1075.84,476.238,0.5799999833106995,,,1.0
117,,,,,,,,,,,,,,,,1323.51,540.709,0.5329999923706055,1260.528,539.22,0.6510000228881836,1172.225,515.252,0.7680000066757202,1075.888,476.238,0.5879999995231628,,,1.0
118,,,,,,,,,,,,,,,,1316.079,540.709,0.6129999756813049,1260.528,532.149,0.6150000095367432,1172.293,515.252,0.7820000052452087,1083.594,476.386,0.6359999775886536,,,1.0
