scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,754.986,699.871,0.7599999904632568,716.016,604.647,0.5609999895095825,731.901,548.049,0.45100000500679016,,,1.0,,,1.0,,,,,,,,,,,,,,,
105,755.635,699.871,0.7710000276565552,716.043,604.647,0.5429999828338623,731.912,548.049,0.4490000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
106,755.91,700.979,0.7889999747276306,716.103,604.653,0.5870000123977661,731.917,548.068,0.4490000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
107,755.91,700.979,0.7799999713897705,716.131,604.673,0.5979999899864197,731.94,548.068,0.44200000166893005,,,1.0,,,1.0,,,,,,,,,,,,,,,
108,755.91,701.135,0.7559999823570251,716.167,604.686,0.593999981880188,731.993,548.049,0.4099999964237213,,,1.0,,,1.0,,,,,,,,,,,,,,,
109,755.91,709.566,0.7839999794960022,723.354,604.759,0.6639999747276306,732.011,548.075,0.4350000023841858,,,1.0,,,1.0,,,,,,,,,,,,,,,
110,755.91,716.479,0.6620000004768372,723.947,611.965,0.6050000190734863,732.065,548.082,0.41600000858306885,,,1.0,,,1.0,,,,,,,,,,,,,,,
111,,,1.0,724.102,611.981,0.5709999799728394,739.41,555.973,0.4090000092983246,811.886,579.318,0.5360000133514404,,,1.0,,,,,,,,,,,,,,,
112,763.812,715.639,0.7319999933242798,724.44,612.078,0.46399998664855957,740.12,563.559,0.25099998712539673,,,1.0,,,1.0,,,,,,,,,,,,,,,
113,771.659,716.793,0.7720000147819519,731.878,620.163,0.39100000262260437,740.341,564.12,0.2680000066757202,,,1.0,,,1.0,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,1.0,731.887,620.209,0.28700000047683716,739.593,571.902,0.37599998712539673,812.117,579.909,0.4309999942779541,,,1.0,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,1.0,731.801,620.157,0.2980000078678131,723.704,571.837,0.28600001335144043,811.961,580.314,0.2199999988079071,,,1.0,,,,,,,,,,,,,,,
120,,,1.0,732.048,628.374,0.5189999938011169,739.578,572.191,0.31299999356269836,812.564,588.418,0.33799999952316284,788.319,548.34,0.3869999945163727,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,1.0,,,1.0,723.555,572.179,0.21199999749660492,812.611,579.973,0.4269999861717224,780.94,549.052,0.34599998593330383,,,,,,,,,,,,,,,
124,,,1.0,,,1.0,723.575,572.196,0.21299999952316284,812.648,580.007,0.42899999022483826,780.945,549.06,0.34200000762939453,,,,,,,,,,,,,,,
125,,,1.0,,,1.0,723.589,572.218,0.21699999272823334,812.651,580.037,0.4449999928474426,780.949,549.062,0.34200000762939453,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,771.125,707.94,0.7789999842643738,739.763,604.727,0.3790000081062317,723.712,563.799,0.36800000071525574,,,1.0,,,1.0,,,,,,,,,,,,,,,
129,771.686,716.335,0.7630000114440918,739.92,611.799,0.3319999873638153,723.786,564.078,0.33899998664855957,,,1.0,,,1.0,,,,,,,,,,,,,,,
130,771.791,716.794,0.6940000057220459,740.088,611.927,0.5120000243186951,724.044,564.133,0.30000001192092896,,,1.0,,,1.0,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,763.905,652.198,0.5389999747276306,731.988,595.84,0.4959999918937683,699.965,540.328,0.45500001311302185,,,1.0,,,1.0,,,,,,,,,,,,,,,
136,803.241,692.924,0.6859999895095825,732.03,595.84,0.5559999942779541,699.968,564.901,0.47200000286102295,,,1.0,,,1.0,,,,,,,,,,,,,,,
137,812.384,692.987,0.6460000276565552,732.077,604.437,0.5680000185966492,748.072,564.928,0.414000004529953,,,1.0,,,1.0,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,818.94,676.23,0.6399999856948853,732.01,595.705,0.5260000228881836,732.642,540.112,0.5080000162124634,,,1.0,,,1.0,,,,,,,,,,,,,,,
148,819.554,684.573,0.7490000128746033,732.01,595.705,0.453000009059906,739.796,540.112,0.48100000619888306,,,1.0,,,1.0,,,,,,,,,,,,,,,
149,819.554,684.573,0.7429999709129333,732.01,595.705,0.4790000021457672,739.796,540.474,0.5019999742507935,,,1.0,,,1.0,,,,,,,,,,,,,,,
150,819.554,684.573,0.7749999761581421,724.029,588.072,0.6620000004768372,739.796,540.112,0.38999998569488525,,,1.0,,,1.0,,,,,,,,,,,,,,,
151,818.354,676.437,0.7429999709129333,723.845,588.033,0.6269999742507935,739.796,539.665,0.38600000739097595,,,1.0,,,1.0,,,,,,,,,,,,,,,
152,818.315,675.763,0.7409999966621399,723.702,587.945,0.5740000009536743,739.81,531.354,0.37400001287460327,,,1.0,,,1.0,,,,,,,,,,,,,,,
153,804.365,659.668,0.6570000052452087,716.81,580.646,0.597000002861023,739.939,531.354,0.5289999842643738,,,1.0,,,1.0,,,,,,,,,,,,,,,
154,795.417,651.792,0.7699999809265137,708.227,580.646,0.6549999713897705,740.062,531.354,0.6039999723434448,,,1.0,,,1.0,,,,,,,,,,,,,,,
155,795.238,651.76,0.781000018119812,700.097,580.618,0.6980000138282776,747.824,531.807,0.7020000219345093,812.189,547.67,0.4449999928474426,,,1.0,,,,,,,,,,,,,,,
156,795.238,645.181,0.8180000185966492,692.214,580.618,0.6570000052452087,747.824,531.833,0.7540000081062317,820.119,556.328,0.4180000126361847,,,1.0,,,,,,,,,,,,,,,
157,795.238,645.181,0.8100000023841858,692.214,580.618,0.7009999752044678,747.915,531.884,0.7590000033378601,820.145,556.405,0.4090000092983246,,,1.0,,,,,,,,,,,,,,,
158,795.721,645.181,0.8240000009536743,692.214,580.729,0.7009999752044678,747.915,531.884,0.7789999842643738,820.145,556.449,0.47699999809265137,,,1.0,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,1.0,691.877,572.398,0.6510000228881836,748.426,524.215,0.5979999899864197,819.721,555.847,0.38600000739097595,,,1.0,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,780.865,597.218,0.625,691.916,572.396,0.6159999966621399,740.005,516.178,0.5350000262260437,,,1.0,,,1.0,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,779.659,644.756,0.7279999852180481,691.946,572.433,0.6209999918937683,675.578,516.023,0.5630000233650208,,,1.0,,,1.0,,,,,,,,,,,,,,,
178,779.659,651.455,0.7630000114440918,692.147,572.433,0.6269999742507935,675.931,516.276,0.5,,,1.0,,,1.0,,,,,,,,,,,,,,,
179,779.659,652.13,0.6930000185966492,692.156,572.433,0.6420000195503235,676.056,530.276,0.25,,,1.0,,,1.0,,,,,,,,,,,,,,,
180,769.826,660.954,0.7749999761581421,692.265,572.373,0.6690000295639038,676.056,530.434,0.5509999990463257,,,1.0,,,1.0,,,,,,,,,,,,,,,
181,763.984,660.954,0.8019999861717224,692.31,572.31,0.6809999942779541,676.056,530.434,0.5699999928474426,,,1.0,,,1.0,,,,,,,,,,,,,,,
182,763.784,660.957,0.781000018119812,692.557,572.209,0.6909999847412109,676.056,530.434,0.597000002861023,,,1.0,,,1.0,,,,,,,,,,,,,,,
183,753.932,667.093,0.7670000195503235,692.728,572.087,0.6930000185966492,676.056,530.53,0.5789999961853027,,,1.0,,,1.0,,,,,,,,,,,,,,,
184,748.407,667.093,0.8370000123977661,693.207,564.077,0.7490000128746033,683.048,530.532,0.4699999988079071,,,1.0,,,1.0,,,,,,,,,,,,,,,
185,747.844,661.653,0.8539999723434448,693.218,564.077,0.7609999775886536,683.048,530.532,0.4620000123977661,,,1.0,,,1.0,,,,,,,,,,,,,,,
186,740.057,661.653,0.843999981880188,693.218,564.006,0.7630000114440918,683.048,531.674,0.5180000066757202,,,1.0,,,1.0,,,,,,,,,,,,,,,
187,732.039,667.42,0.8339999914169312,693.207,563.837,0.7590000033378601,683.075,531.694,0.4819999933242798,,,1.0,,,1.0,,,,,,,,,,,,,,,
188,731.711,667.499,0.8600000143051147,693.059,563.694,0.7419999837875366,683.193,531.702,0.5519999861717224,,,1.0,,,1.0,,,,,,,,,,,,,,,
189,731.603,667.499,0.8539999723434448,692.959,563.591,0.7279999852180481,683.193,531.702,0.5709999799728394,,,1.0,,,1.0,,,,,,,,,,,,,,,
190,731.595,667.528,0.8550000190734863,692.959,563.591,0.7229999899864197,683.201,531.702,0.5759999752044678,,,1.0,,,1.0,,,,,,,,,,,,,,,
191,731.595,667.528,0.8569999933242798,692.893,563.568,0.7250000238418579,683.202,531.702,0.5630000233650208,,,1.0,,,1.0,,,,,,,,,,,,,,,
192,731.553,667.528,0.8610000014305115,692.854,563.475,0.7260000109672546,683.221,531.694,0.574999988079071,,,1.0,,,1.0,,,,,,,,,,,,,,,
193,731.526,667.502,0.8560000061988831,692.854,563.475,0.7279999852180481,739.939,524.536,0.5590000152587891,,,1.0,,,1.0,,,,,,,,,,,,,,,
194,731.526,667.493,0.8550000190734863,692.831,563.461,0.7279999852180481,739.939,524.536,0.5609999895095825,,,1.0,,,1.0,,,,,,,,,,,,,,,
195,731.526,667.493,0.8579999804496765,692.831,563.461,0.7279999852180481,739.941,524.536,0.5590000152587891,,,1.0,,,1.0,,,,,,,,,,,,,,,
196,731.495,667.469,0.8550000190734863,692.818,563.461,0.7329999804496765,740.039,524.554,0.5720000267028809,,,1.0,,,1.0,,,,,,,,,,,,,,,
197,731.844,667.469,0.8550000190734863,692.818,563.461,0.7319999933242798,740.041,524.556,0.5690000057220459,,,1.0,,,1.0,,,,,,,,,,,,,,,
198,732.018,667.52,0.4269999861717224,692.831,563.463,0.7319999933242798,740.041,524.567,0.5680000185966492,,,1.0,,,1.0,,,,,,,,,,,,,,,
199,732.018,667.559,0.8539999723434448,692.836,563.479,0.7450000047683716,740.039,524.673,0.5770000219345093,,,1.0,,,1.0,,,,,,,,,,,,,,,
200,732.018,667.559,0.8410000205039978,693.609,564.162,0.7590000033378601,683.493,531.804,0.46700000762939453,,,1.0,,,1.0,,,,,,,,,,,,,,,
201,732.018,667.559,0.8379999995231628,693.609,564.162,0.7590000033378601,683.482,531.852,0.4650000035762787,,,1.0,,,1.0,,,,,,,,,,,,,,,
202,732.018,667.63,0.828000009059906,693.631,564.164,0.7649999856948853,683.482,531.869,0.47200000286102295,,,1.0,,,1.0,,,,,,,,,,,,,,,
203,737.621,667.63,0.6100000143051147,693.631,564.176,0.7379999756813049,683.482,532.094,0.5640000104904175,,,1.0,,,1.0,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,786.768,660.014,0.6430000066757202,692.562,571.817,0.7269999980926514,683.767,532.798,0.6370000243186951,,,1.0,,,1.0,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,748.881,628.184,0.45500001311302185,692.267,571.731,0.7229999899864197,683.607,532.712,0.6370000243186951,,,1.0,,,1.0,,,,,,,,,,,,,,,
210,748.9,628.45,0.5,692.267,571.731,0.7160000205039978,683.607,532.712,0.6330000162124634,,,1.0,,,1.0,,,,,,,,,,,,,,,
211,755.132,628.466,0.5270000100135803,692.269,571.731,0.7160000205039978,683.607,532.718,0.6349999904632568,,,1.0,,,1.0,,,,,,,,,,,,,,,
212,755.243,628.466,0.5400000214576721,692.269,571.739,0.7179999947547913,683.607,532.718,0.6340000033378601,,,1.0,,,1.0,,,,,,,,,,,,,,,
213,755.268,628.523,0.5289999842643738,692.269,571.74,0.7160000205039978,683.607,532.775,0.625,,,1.0,,,1.0,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,795.496,651.744,0.6399999856948853,700.317,572.652,0.7149999737739563,691.994,530.894,0.5019999742507935,,,1.0,,,1.0,,,,,,,,,,,,,,,
221,795.496,651.842,0.625,700.318,572.66,0.7129999995231628,692.002,530.921,0.48500001430511475,,,1.0,,,1.0,,,,,,,,,,,,,,,
222,795.502,651.859,0.652999997138977,700.318,572.672,0.7139999866485596,692.01,530.921,0.4909999966621399,,,1.0,,,1.0,,,,,,,,,,,,,,,
223,795.502,651.87,0.6439999938011169,700.318,572.672,0.7129999995231628,692.01,530.921,0.49000000953674316,,,1.0,,,1.0,,,,,,,,,,,,,,,
224,795.502,651.887,0.640999972820282,700.318,572.672,0.7129999995231628,692.01,530.921,0.49000000953674316,,,1.0,,,1.0,,,,,,,,,,,,,,,
225,795.502,651.887,0.640999972820282,700.318,572.672,0.7129999995231628,692.01,530.921,0.49000000953674316,,,1.0,,,1.0,,,,,,,,,,,,,,,
226,795.502,651.965,0.6169999837875366,700.318,572.674,0.7120000123977661,692.01,530.921,0.4909999966621399,,,1.0,,,1.0,,,,,,,,,,,,,,,
227,786.245,660.659,0.7429999709129333,700.316,572.674,0.7120000123977661,691.989,530.921,0.49000000953674316,,,1.0,,,1.0,,,,,,,,,,,,,,,
228,786.245,667.471,0.7929999828338623,700.316,572.682,0.7229999899864197,691.989,530.921,0.47200000286102295,,,1.0,,,1.0,,,,,,,,,,,,,,,
229,786.245,667.535,0.7699999809265137,700.342,572.685,0.7390000224113464,691.989,530.945,0.4519999921321869,,,1.0,,,1.0,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,706.855,669.194,0.8159999847412109,700.454,573.101,0.6899999976158142,691.943,530.797,0.4650000035762787,,,1.0,,,1.0,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,690.767,677.17,0.8370000123977661,699.066,573.007,0.48500001430511475,732.66,524.474,0.4959999918937683,,,1.0,,,1.0,,,,,,,,,,,,,,,
235,698.817,677.828,0.8809999823570251,699.515,579.489,0.4350000023841858,732.761,524.512,0.4740000069141388,,,1.0,,,1.0,,,,,,,,,,,,,,,
236,700.34,683.863,0.843999981880188,699.857,588.95,0.41100001335144043,739.815,524.604,0.5860000252723694,,,1.0,,,1.0,,,,,,,,,,,,,,,
237,706.719,684.719,0.8640000224113464,699.859,604.694,0.3840000033378601,740.133,530.805,0.5329999923706055,,,1.0,,,1.0,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,691.56,629.487,0.8320000171661377,698.852,579.443,0.42399999499320984,732.363,531.278,0.6150000095367432,820.257,555.904,0.3930000066757202,780.317,619.726,0.460999995470047,,,,,,,,,,,,,,,
